question_id,model,Strict-Hit@1,Strict-Hit@5,Strict-Hit@10,Strict-MRR@10,nDCG@10
q_1585,WithoutText,0.0,0.0,0.0,0.0,0.0
q_1586,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_1586,WithoutEntity,1.0,1.0,1.0,1.0,0.7871546029909718
q_1586,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_1586,WithoutText,0.0,0.0,0.0,0.0,0.0
q_1587,AliasAwareFusion,0.0,0.0,1.0,0.10000000000000002,0.1946978557406183
q_1587,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_1587,WithoutPhrase,0.0,0.0,0.0,0.0,0.0
q_1587,WithoutText,0.0,0.0,0.0,0.0,0.0
q_1588,AliasAwareFusion,1.0,1.0,1.0,1.0,0.8556691603792904
q_1588,WithoutEntity,1.0,1.0,1.0,1.0,0.8178747578506881
q_1588,WithoutPhrase,1.0,1.0,1.0,1.0,0.8556691603792904
q_1588,WithoutText,1.0,1.0,1.0,1.0,0.7978637366933587
q_1589,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_1589,WithoutEntity,1.0,1.0,1.0,1.0,0.7871546029909718
q_1589,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_1589,WithoutText,1.0,1.0,1.0,1.0,0.7871546029909718
q_1590,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_1590,WithoutEntity,1.0,1.0,1.0,1.0,0.8178747578506881
q_1590,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_1590,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_1591,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_1591,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_1591,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_1591,WithoutText,1.0,1.0,1.0,1.0,0.7793160217408145
q_1592,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_1592,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_1592,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_1592,WithoutText,0.0,0.0,0.0,0.0,0.0
q_1593,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_1593,WithoutEntity,0.0,1.0,1.0,0.3333333333333333,0.3935773014954859
q_1593,WithoutPhrase,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5934777074554788
q_1593,WithoutText,1.0,1.0,1.0,1.0,0.7871546029909718
q_1594,AliasAwareFusion,1.0,1.0,1.0,1.0,0.8556691603792904
q_1594,WithoutEntity,1.0,1.0,1.0,1.0,0.8556691603792904
q_1594,WithoutPhrase,1.0,1.0,1.0,1.0,0.8556691603792904
q_1594,WithoutText,1.0,1.0,1.0,1.0,0.7632176069632165
q_1595,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_1595,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_1595,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_1595,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_1596,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_1596,WithoutEntity,1.0,1.0,1.0,1.0,0.7871546029909718
q_1596,WithoutPhrase,0.0,1.0,1.0,0.5,0.4966392596877323
q_1596,WithoutText,0.0,0.0,0.0,0.0,0.0
q_1597,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_1597,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_1597,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_1597,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_1598,AliasAwareFusion,0.6666666666666666,1.0,1.0,0.8333333333333334,0.7350130845568267
q_1598,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_1598,WithoutPhrase,0.0,1.0,1.0,0.3055555555555555,0.5033330736974894
q_1598,WithoutText,0.0,0.3333333333333333,1.0,0.27777777777777773,0.41655382134504243
q_1599,AliasAwareFusion,0.0,0.0,1.0,0.12037037037037036,0.2092386070442218
q_1599,WithoutEntity,0.0,0.0,0.0,0.0,0.0
q_1599,WithoutPhrase,0.0,1.0,1.0,0.25,0.290079576414554
q_1599,WithoutText,0.0,0.0,0.0,0.0,0.0
q_1600,AliasAwareFusion,0.0,1.0,1.0,0.20000000000000004,0.3045129678946485
q_1600,WithoutEntity,0.0,1.0,1.0,0.3333333333333333,0.3935773014954859
q_1600,WithoutPhrase,0.0,0.0,0.0,0.0,0.0
q_1600,WithoutText,0.0,1.0,1.0,0.4444444444444444,0.4622852736236502
q_1601,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7852134991855584
q_1601,WithoutEntity,0.0,1.0,1.0,0.25,0.290079576414554
q_1601,WithoutPhrase,1.0,1.0,1.0,1.0,0.7291718770130123
q_1601,WithoutText,0.0,0.0,0.0,0.0,0.0
q_1602,AliasAwareFusion,0.0,0.0,1.0,0.1111111111111111,0.236957146725255
q_1602,WithoutEntity,0.0,1.0,1.0,0.3333333333333333,0.3935773014954859
q_1602,WithoutPhrase,0.0,0.0,0.0,0.0,0.0
q_1602,WithoutText,0.0,0.0,0.0,0.0,0.0
q_1603,AliasAwareFusion,1.0,1.0,1.0,1.0,1.0
q_1603,WithoutEntity,1.0,1.0,1.0,1.0,1.0
q_1603,WithoutPhrase,1.0,1.0,1.0,1.0,1.0
q_1603,WithoutText,1.0,1.0,1.0,1.0,1.0
q_1604,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_1604,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_1604,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_1604,WithoutText,0.0,1.0,1.0,0.2611111111111111,0.29580463036418764
q_1605,AliasAwareFusion,0.0,0.0,0.0,0.0,0.0
q_1605,WithoutEntity,0.0,0.0,0.0,0.0,0.0
q_1605,WithoutPhrase,0.0,0.0,0.0,0.0,0.0
q_1605,WithoutText,0.0,0.0,0.0,0.0,0.13099015884915674
q_1606,AliasAwareFusion,0.0,1.0,1.0,0.3333333333333333,0.3935773014954859
q_1606,WithoutEntity,0.0,1.0,1.0,0.3333333333333333,0.3935773014954859
q_1606,WithoutPhrase,0.0,1.0,1.0,0.3333333333333333,0.3935773014954859
q_1606,WithoutText,0.0,1.0,1.0,0.25,0.3390090350877799
q_1607,AliasAwareFusion,1.0,1.0,1.0,1.0,1.0
q_1607,WithoutEntity,1.0,1.0,1.0,1.0,1.0
q_1607,WithoutPhrase,1.0,1.0,1.0,1.0,0.95583058934618
q_1607,WithoutText,1.0,1.0,1.0,1.0,1.0
q_1608,AliasAwareFusion,1.0,1.0,1.0,1.0,1.0
q_1608,WithoutEntity,1.0,1.0,1.0,1.0,0.95583058934618
q_1608,WithoutPhrase,1.0,1.0,1.0,1.0,1.0
q_1608,WithoutText,1.0,1.0,1.0,1.0,0.7871546029909718
q_1609,AliasAwareFusion,0.0,1.0,1.0,0.5,0.42495889834839423
q_1609,WithoutEntity,0.0,1.0,1.0,0.5,0.42495889834839423
q_1609,WithoutPhrase,0.0,1.0,1.0,0.5,0.42495889834839423
q_1609,WithoutText,0.0,1.0,1.0,0.38888888888888884,0.3661676055261242
q_1610,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_1610,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_1610,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_1610,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_1611,AliasAwareFusion,0.0,1.0,1.0,0.5,0.42495889834839423
q_1611,WithoutEntity,0.0,1.0,1.0,0.3333333333333333,0.3367719591149892
q_1611,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_1611,WithoutText,0.0,0.0,0.0,0.0,0.0
q_1612,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_1612,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_1612,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_1612,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_1613,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_1613,WithoutEntity,1.0,1.0,1.0,1.0,0.7871546029909718
q_1613,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_1613,WithoutText,1.0,1.0,1.0,1.0,0.7871546029909718
q_1614,AliasAwareFusion,0.0,0.0,0.0,0.0,0.1305055576691351
q_1614,WithoutEntity,0.0,0.0,0.0,0.0,0.0
q_1614,WithoutPhrase,0.0,0.0,0.0,0.0,0.1452895864661914
q_1614,WithoutText,0.0,1.0,1.0,0.5,0.4966392596877323
q_1615,AliasAwareFusion,0.0,0.0,0.6666666666666666,0.07407407407407407,0.4238329610976002
q_1615,WithoutEntity,0.0,0.0,0.0,0.0,0.0
q_1615,WithoutPhrase,0.0,0.6666666666666666,1.0,0.18888888888888888,0.5423436444522379
q_1615,WithoutText,0.0,0.0,0.0,0.0,0.1028233647884641
q_1616,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_1616,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_1616,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_1616,WithoutText,0.0,1.0,1.0,0.20000000000000004,0.2605623555630197
q_1617,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7697644779771182
q_1617,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_1617,WithoutPhrase,1.0,1.0,1.0,1.0,0.7604397422803805
q_1617,WithoutText,1.0,1.0,1.0,1.0,0.7303231723049627
q_1618,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_1618,WithoutEntity,1.0,1.0,1.0,1.0,0.7871546029909718
q_1618,WithoutPhrase,0.0,1.0,1.0,0.3333333333333333,0.3935773014954859
q_1618,WithoutText,1.0,1.0,1.0,1.0,0.7871546029909718
q_1619,AliasAwareFusion,1.0,1.0,1.0,1.0,0.8556691603792904
q_1619,WithoutEntity,1.0,1.0,1.0,1.0,0.8556691603792904
q_1619,WithoutPhrase,1.0,1.0,1.0,1.0,0.8556691603792904
q_1619,WithoutText,1.0,1.0,1.0,1.0,0.8556691603792904
q_1620,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_1620,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_1620,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_1620,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_1621,AliasAwareFusion,0.0,1.0,1.0,0.3333333333333333,0.3935773014954859
q_1621,WithoutEntity,0.0,1.0,1.0,0.25,0.3390090350877799
q_1621,WithoutPhrase,0.0,1.0,1.0,0.21666666666666667,0.3160116569590256
q_1621,WithoutText,0.0,1.0,1.0,0.21666666666666667,0.3160116569590256
q_1622,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_1622,WithoutEntity,0.0,1.0,1.0,0.20000000000000004,0.2605623555630197
q_1622,WithoutPhrase,0.6666666666666666,1.0,1.0,0.8333333333333334,0.590682244936117
q_1622,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_1623,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_1623,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_1623,WithoutPhrase,0.0,1.0,1.0,0.3055555555555555,0.32120783154817745
q_1623,WithoutText,0.0,1.0,1.0,0.5,0.42495889834839423
q_1624,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_1624,WithoutEntity,1.0,1.0,1.0,1.0,0.7871546029909718
q_1624,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_1624,WithoutText,1.0,1.0,1.0,1.0,0.7871546029909718
q_1625,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_1625,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_1625,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_1625,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_1626,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_1626,WithoutEntity,1.0,1.0,1.0,1.0,0.7871546029909718
q_1626,WithoutPhrase,0.0,1.0,1.0,0.25,0.3390090350877799
q_1626,WithoutText,1.0,1.0,1.0,1.0,0.7871546029909718
q_1627,AliasAwareFusion,0.0,0.0,0.0,0.0,0.0
q_1627,WithoutEntity,0.0,0.0,0.0,0.0,0.0
q_1627,WithoutPhrase,0.0,0.0,0.0,0.0,0.0
q_1627,WithoutText,0.0,1.0,1.0,0.20000000000000004,0.3045129678946485
q_1628,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_1628,WithoutEntity,0.0,1.0,1.0,0.3333333333333333,0.3367719591149892
q_1628,WithoutPhrase,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5078205716422556
q_1628,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_1629,AliasAwareFusion,0.0,1.0,1.0,0.3333333333333333,0.3367719591149892
q_1629,WithoutEntity,0.0,0.0,0.0,0.0,0.0
q_1629,WithoutPhrase,0.0,1.0,1.0,0.25,0.290079576414554
q_1629,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_1630,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_1630,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_1630,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_1630,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_1631,AliasAwareFusion,1.0,1.0,1.0,1.0,0.8887076658732239
q_1631,WithoutEntity,1.0,1.0,1.0,1.0,0.7871546029909718
q_1631,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_1631,WithoutText,0.0,1.0,1.0,0.5,0.8339912323981488
q_1632,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_1632,WithoutEntity,0.0,0.0,0.0,0.0,0.0
q_1632,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_1632,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_1633,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_1633,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_1633,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_1633,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_1634,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_1634,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_1634,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_1634,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_1635,AliasAwareFusion,0.0,1.0,1.0,0.5,0.7136205775898136
q_1635,WithoutEntity,0.0,1.0,1.0,0.20000000000000004,0.549224034804439
q_1635,WithoutPhrase,0.0,1.0,1.0,0.5,0.7136205775898136
q_1635,WithoutText,1.0,1.0,1.0,1.0,0.7740068414947938
q_1636,AliasAwareFusion,1.0,1.0,1.0,1.0,0.9047705819010902
q_1636,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_1636,WithoutPhrase,1.0,1.0,1.0,1.0,0.9799889788426704
q_1636,WithoutText,0.0,0.6666666666666666,1.0,0.2333333333333333,0.2790851663948084
q_1637,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_1637,WithoutEntity,1.0,1.0,1.0,1.0,0.7871546029909718
q_1637,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_1637,WithoutText,1.0,1.0,1.0,1.0,0.7871546029909718
q_1638,AliasAwareFusion,1.0,1.0,1.0,1.0,0.95583058934618
q_1638,WithoutEntity,1.0,1.0,1.0,1.0,0.9176601606601068
q_1638,WithoutPhrase,1.0,1.0,1.0,1.0,0.9324441894571632
q_1638,WithoutText,1.0,1.0,1.0,1.0,0.9324441894571632
q_1639,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7978637366933587
q_1639,WithoutEntity,1.0,1.0,1.0,1.0,0.900687101481823
q_1639,WithoutPhrase,1.0,1.0,1.0,1.0,0.7978637366933587
q_1639,WithoutText,0.0,1.0,1.0,0.5,0.5492787168117745
q_1640,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7852134991855584
q_1640,WithoutEntity,1.0,1.0,1.0,1.0,0.7852134991855584
q_1640,WithoutPhrase,1.0,1.0,1.0,1.0,0.7763672830184426
q_1640,WithoutText,1.0,1.0,1.0,1.0,0.7978637366933587
q_1641,AliasAwareFusion,1.0,1.0,1.0,1.0,0.8556691603792904
q_1641,WithoutEntity,1.0,1.0,1.0,1.0,0.7763672830184426
q_1641,WithoutPhrase,1.0,1.0,1.0,1.0,0.8556691603792904
q_1641,WithoutText,1.0,1.0,1.0,1.0,0.8304728920268888
q_1642,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_1642,WithoutEntity,1.0,1.0,1.0,1.0,0.7871546029909718
q_1642,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_1642,WithoutText,0.0,1.0,1.0,0.3333333333333333,0.3935773014954859
q_1643,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_1643,WithoutEntity,1.0,1.0,1.0,1.0,0.7871546029909718
q_1643,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_1643,WithoutText,1.0,1.0,1.0,1.0,0.7871546029909718
q_1644,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7646065393046344
q_1644,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_1644,WithoutPhrase,1.0,1.0,1.0,1.0,0.7852134991855584
q_1644,WithoutText,0.0,1.0,1.0,0.3333333333333333,0.3367719591149892
q_1645,AliasAwareFusion,0.0,1.0,1.0,0.3333333333333333,0.3935773014954859
q_1645,WithoutEntity,0.0,0.0,1.0,0.1666666666666666,0.280390126950546
q_1645,WithoutPhrase,0.0,1.0,1.0,0.3333333333333333,0.3935773014954859
q_1645,WithoutText,0.0,0.0,0.0,0.0,0.0
q_1646,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_1646,WithoutEntity,0.0,1.0,1.0,0.5,0.5981923225699844
q_1646,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_1646,WithoutText,1.0,1.0,1.0,1.0,0.7871546029909718
q_1647,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_1647,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_1647,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_1647,WithoutText,0.0,1.0,1.0,0.5,0.42495889834839423
q_1648,AliasAwareFusion,0.0,1.0,1.0,0.5,0.8339912323981488
q_1648,WithoutEntity,0.0,1.0,1.0,0.5,0.8339912323981488
q_1648,WithoutPhrase,0.0,1.0,1.0,0.5,0.8339912323981488
q_1648,WithoutText,1.0,1.0,1.0,1.0,1.0
q_1649,AliasAwareFusion,1.0,1.0,1.0,1.0,0.9799889788426704
q_1649,WithoutEntity,1.0,1.0,1.0,1.0,0.8556691603792904
q_1649,WithoutPhrase,1.0,1.0,1.0,1.0,0.8556691603792904
q_1649,WithoutText,1.0,1.0,1.0,1.0,0.9673387413348701
q_1650,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_1650,WithoutEntity,1.0,1.0,1.0,1.0,0.8178747578506881
q_1650,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_1650,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_1651,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_1651,WithoutEntity,0.0,1.0,1.0,0.5,0.42495889834839423
q_1651,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_1651,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_1652,AliasAwareFusion,1.0,1.0,1.0,1.0,0.8556691603792904
q_1652,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_1652,WithoutPhrase,1.0,1.0,1.0,1.0,0.8556691603792904
q_1652,WithoutText,1.0,1.0,1.0,1.0,0.8556691603792904
q_1653,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_1653,WithoutEntity,1.0,1.0,1.0,1.0,0.7871546029909718
q_1653,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_1653,WithoutText,1.0,1.0,1.0,1.0,0.7871546029909718
q_1654,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_1654,WithoutEntity,1.0,1.0,1.0,1.0,0.7871546029909718
q_1654,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_1654,WithoutText,0.0,1.0,1.0,0.5,0.4966392596877323
q_1655,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_1655,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_1655,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_1655,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_1656,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_1656,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_1656,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_1656,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_1657,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_1657,WithoutEntity,1.0,1.0,1.0,1.0,0.7871546029909718
q_1657,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_1657,WithoutText,1.0,1.0,1.0,1.0,0.7871546029909718
q_1658,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_1658,WithoutEntity,1.0,1.0,1.0,1.0,0.7871546029909718
q_1658,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_1658,WithoutText,1.0,1.0,1.0,1.0,0.7871546029909718
q_1659,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_1659,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_1659,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_1659,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_1660,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_1660,WithoutEntity,0.0,1.0,1.0,0.25,0.3390090350877799
q_1660,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_1660,WithoutText,0.0,0.0,0.0,0.0,0.0
q_1661,AliasAwareFusion,1.0,1.0,1.0,1.0,0.8556691603792904
q_1661,WithoutEntity,1.0,1.0,1.0,1.0,0.8556691603792904
q_1661,WithoutPhrase,1.0,1.0,1.0,1.0,0.8556691603792904
q_1661,WithoutText,1.0,1.0,1.0,1.0,0.7852134991855584
q_1662,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_1662,WithoutEntity,1.0,1.0,1.0,1.0,0.7871546029909718
q_1662,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_1662,WithoutText,1.0,1.0,1.0,1.0,0.7871546029909718
q_1663,AliasAwareFusion,0.0,0.0,0.0,0.0,0.0
q_1663,WithoutEntity,0.0,0.0,0.0,0.0,0.0
q_1663,WithoutPhrase,0.0,0.0,0.0,0.0,0.0
q_1663,WithoutText,0.0,0.0,0.0,0.0,0.0
q_1664,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_1664,WithoutEntity,1.0,1.0,1.0,1.0,0.7871546029909718
q_1664,WithoutPhrase,0.6666666666666666,1.0,1.0,0.8333333333333334,0.6903161552232254
q_1664,WithoutText,1.0,1.0,1.0,1.0,0.7871546029909718
q_1665,AliasAwareFusion,0.0,0.0,0.0,0.0,0.0
q_1665,WithoutEntity,0.0,1.0,1.0,0.3333333333333333,0.3367719591149892
q_1665,WithoutPhrase,0.0,0.0,0.0,0.0,0.0
q_1665,WithoutText,0.0,0.0,0.0,0.0,0.0
q_1666,AliasAwareFusion,0.0,0.0,0.0,0.0,0.0
q_1666,WithoutEntity,0.0,0.0,0.0,0.0,0.0
q_1666,WithoutPhrase,0.0,1.0,1.0,0.5,0.42495889834839423
q_1666,WithoutText,0.0,0.0,0.0,0.0,0.0
q_1667,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_1667,WithoutEntity,1.0,1.0,1.0,1.0,0.7871546029909718
q_1667,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_1667,WithoutText,1.0,1.0,1.0,1.0,0.7871546029909718
q_1668,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_1668,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_1668,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_1668,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_1669,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_1669,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_1669,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_1669,WithoutText,0.0,1.0,1.0,0.5,0.42495889834839423
q_1670,AliasAwareFusion,1.0,1.0,1.0,1.0,0.6735439182299784
q_1670,WithoutEntity,1.0,1.0,1.0,1.0,0.6735439182299784
q_1670,WithoutPhrase,1.0,1.0,1.0,1.0,0.6735439182299784
q_1670,WithoutText,1.0,1.0,1.0,1.0,0.6735439182299784
q_1671,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_1671,WithoutEntity,1.0,1.0,1.0,1.0,0.7871546029909718
q_1671,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
q_1671,WithoutText,1.0,1.0,1.0,1.0,0.7871546029909718
q_1672,AliasAwareFusion,0.0,1.0,1.0,0.4444444444444444,0.39556325193725916
q_1672,WithoutEntity,0.0,1.0,1.0,0.5,0.42495889834839423
q_1672,WithoutPhrase,0.0,1.0,1.0,0.4444444444444444,0.39556325193725916
q_1672,WithoutText,0.0,0.0,0.0,0.0,0.0
q_1673,AliasAwareFusion,1.0,1.0,1.0,1.0,1.0
q_1673,WithoutEntity,1.0,1.0,1.0,1.0,1.0
q_1673,WithoutPhrase,1.0,1.0,1.0,1.0,1.0
q_1673,WithoutText,1.0,1.0,1.0,1.0,1.0
q_1674,AliasAwareFusion,1.0,1.0,1.0,1.0,0.9176601606601068
q_1674,WithoutEntity,1.0,1.0,1.0,1.0,0.95583058934618
q_1674,WithoutPhrase,1.0,1.0,1.0,1.0,0.9047496203573645
q_1674,WithoutText,1.0,1.0,1.0,1.0,0.7871546029909718
q_1675,AliasAwareFusion,1.0,1.0,1.0,1.0,0.8178747578506881
q_1675,WithoutEntity,1.0,1.0,1.0,1.0,0.7978637366933587
q_1675,WithoutPhrase,1.0,1.0,1.0,1.0,0.7697644779771182
q_1675,WithoutText,1.0,1.0,1.0,1.0,0.8556691603792904
q_1676,AliasAwareFusion,1.0,1.0,1.0,1.0,0.7871546029909718
q_1676,WithoutEntity,1.0,1.0,1.0,1.0,0.7871546029909718
q_1676,WithoutPhrase,1.0,1.0,1.0,1.0,0.7871546029909718
