question_id,Strict-Hit@1,Strict-Hit@5,Strict-Hit@10,Strict-MRR@10,nDCG@10,model
q_1922,0.0,1.0,1.0,0.5,0.4966392596877323,Residual only
q_1923,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_1924,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_1925,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_1926,0.0,0.0,1.0,0.1481481481481481,0.22753309726570128,Residual only
q_1927,0.0,1.0,1.0,0.3444444444444444,0.4053930662965077,Residual only
q_1928,1.0,1.0,1.0,1.0,0.8556691603792904,Residual only
q_1929,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_1930,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_1931,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_1932,0.0,1.0,1.0,0.3333333333333333,0.3367719591149892,Residual only
q_1933,1.0,1.0,1.0,1.0,0.8556691603792904,Residual only
q_1934,1.0,1.0,1.0,1.0,0.9021774404592375,Residual only
q_1935,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_1936,0.0,0.0,0.0,0.0,0.0,Residual only
q_1937,1.0,1.0,1.0,1.0,0.8556691603792904,Residual only
q_1938,1.0,1.0,1.0,1.0,0.7978637366933587,Residual only
q_1939,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_1940,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_1941,1.0,1.0,1.0,1.0,0.8430710262030896,Residual only
q_1942,1.0,1.0,1.0,1.0,0.7411213189067238,Residual only
q_1943,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_1944,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_1945,1.0,1.0,1.0,1.0,0.7978637366933587,Residual only
q_1946,1.0,1.0,1.0,1.0,0.9176601606601068,Residual only
q_1947,0.0,0.0,1.0,0.15079365079365073,0.22965015444213396,Residual only
q_1948,1.0,1.0,1.0,1.0,0.8515023633550364,Residual only
q_1949,0.3333333333333333,1.0,1.0,0.6666666666666666,0.5078205716422556,Residual only
q_1950,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_1951,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_1952,1.0,1.0,1.0,1.0,0.770246100100065,Residual only
q_1953,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_1954,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_1955,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_1956,0.0,0.6666666666666666,1.0,0.20555555555555552,0.3764586268971381,Residual only
q_1957,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_1958,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_1959,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_1960,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_1961,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_1962,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_1963,1.0,1.0,1.0,1.0,0.8556691603792904,Residual only
q_1964,0.0,1.0,1.0,0.4444444444444444,0.39556325193725916,Residual only
q_1965,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_1966,1.0,1.0,1.0,1.0,0.8556691603792904,Residual only
q_1967,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_1968,1.0,1.0,1.0,1.0,0.7025091929134458,Residual only
q_1969,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_1970,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_1971,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_1972,1.0,1.0,1.0,1.0,1.0,Residual only
q_1973,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_1974,1.0,1.0,1.0,1.0,0.7314744675969131,Residual only
q_1975,0.0,1.0,1.0,0.5,0.4966392596877323,Residual only
q_1976,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_1977,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_1978,0.0,0.0,0.0,0.0,0.0,Residual only
q_1979,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_1980,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_1981,0.0,0.0,0.3333333333333333,0.041666666666666664,0.0708264830580657,Residual only
q_1982,0.0,1.0,1.0,0.5,0.42495889834839423,Residual only
q_1983,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_1984,0.0,0.0,0.6666666666666666,0.07407407407407407,0.13517128185618085,Residual only
q_1985,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_1986,1.0,1.0,1.0,1.0,0.9421945763140686,Residual only
q_1987,1.0,1.0,1.0,1.0,0.9132549193123433,Residual only
q_1988,1.0,1.0,1.0,1.0,0.943107113117489,Residual only
q_1989,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_1990,1.0,1.0,1.0,1.0,1.0,Residual only
q_1991,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_1992,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_1993,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_1994,0.0,1.0,1.0,0.27777777777777773,0.30564370398136576,Residual only
q_1995,0.0,1.0,1.0,0.38888888888888884,0.42793128755956805,Residual only
q_1996,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_1997,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_1998,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_1999,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_2000,1.0,1.0,1.0,1.0,0.8178747578506881,Residual only
q_2001,1.0,1.0,1.0,1.0,1.0,Residual only
q_2002,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_2003,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_2004,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_2005,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_2006,0.0,1.0,1.0,0.5,0.5492787168117745,Residual only
q_2007,0.6666666666666666,1.0,1.0,0.8333333333333334,0.6903161552232252,Residual only
q_2008,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_2009,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_2010,0.0,0.0,1.0,0.13690476190476186,0.2576964550570602,Residual only
q_2011,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_2012,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_2013,0.0,0.0,1.0,0.15873015873015867,0.23478566947427515,Residual only
q_2014,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_2015,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_2016,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_2017,0.0,1.0,1.0,0.38888888888888884,0.3661676055261242,Residual only
q_2018,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_2019,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_2020,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_2021,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_2022,0.0,1.0,1.0,0.38888888888888884,0.3661676055261242,Residual only
q_2023,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_2024,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_2025,0.0,0.0,0.0,0.0,0.0,Residual only
q_2026,1.0,1.0,1.0,1.0,0.9116418606271081,Residual only
q_2027,0.0,0.0,0.0,0.0,0.0,Residual only
q_2028,1.0,1.0,1.0,1.0,0.8304728920268888,Residual only
q_2029,0.0,0.0,0.0,0.0,0.0,Residual only
q_2030,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_2031,0.0,1.0,1.0,0.27777777777777773,0.30564370398136576,Residual only
q_2032,1.0,1.0,1.0,1.0,0.6735439182299784,Residual only
q_2033,0.0,0.0,1.0,0.1111111111111111,0.2027569227842713,Residual only
q_2034,1.0,1.0,1.0,1.0,0.7871546029909718,Residual only
q_0001,1.0,1.0,1.0,1.0,0.7871546029909718,Raw contextual vector
q_0002,1.0,1.0,1.0,1.0,0.8178747578506881,Raw contextual vector
q_0003,1.0,1.0,1.0,1.0,0.7871546029909718,Raw contextual vector
q_0004,1.0,1.0,1.0,1.0,0.7871546029909718,Raw contextual vector
q_0005,0.0,1.0,1.0,0.3333333333333333,0.3367719591149892,Raw contextual vector
q_0006,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0007,0.0,1.0,1.0,0.25,0.290079576414554,Raw contextual vector
q_0008,0.0,0.0,0.0,0.0,0.0,Raw contextual vector
q_0009,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0010,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0011,0.0,0.0,1.0,0.1428571428571428,0.2623848676636572,Raw contextual vector
q_0012,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0013,0.0,0.0,0.0,0.0,0.0,Raw contextual vector
q_0014,1.0,1.0,1.0,1.0,0.7871546029909718,Raw contextual vector
q_0015,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0016,0.0,1.0,1.0,0.3333333333333333,0.5727613585339494,Raw contextual vector
q_0017,0.0,0.0,0.0,0.0,0.0,Raw contextual vector
q_0018,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0019,0.0,1.0,1.0,0.25,0.723072095276683,Raw contextual vector
q_0020,1.0,1.0,1.0,1.0,0.7871546029909718,Raw contextual vector
q_0021,0.0,1.0,1.0,0.3333333333333333,0.606422698504514,Raw contextual vector
q_0022,0.0,0.0,0.0,0.0,0.0,Raw contextual vector
q_0023,1.0,1.0,1.0,1.0,1.0,Raw contextual vector
q_0024,1.0,1.0,1.0,1.0,0.7871546029909718,Raw contextual vector
q_0025,0.0,1.0,1.0,0.2,0.2605623555630197,Raw contextual vector
q_0026,0.0,1.0,1.0,0.2,0.549224034804439,Raw contextual vector
q_0027,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0028,1.0,1.0,1.0,1.0,0.7871546029909718,Raw contextual vector
q_0029,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0030,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0031,0.0,1.0,1.0,0.5,0.5277822631368584,Raw contextual vector
q_0032,1.0,1.0,1.0,1.0,0.7871546029909718,Raw contextual vector
q_0033,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0034,1.0,1.0,1.0,1.0,0.7871546029909718,Raw contextual vector
q_0035,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0036,1.0,1.0,1.0,1.0,0.7871546029909718,Raw contextual vector
q_0037,1.0,1.0,1.0,1.0,0.7871546029909718,Raw contextual vector
q_0038,1.0,1.0,1.0,1.0,0.7978637366933587,Raw contextual vector
q_0039,0.0,1.0,1.0,0.2,0.2605623555630197,Raw contextual vector
q_0040,1.0,1.0,1.0,1.0,0.7871546029909718,Raw contextual vector
q_0041,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0042,0.0,0.0,0.0,0.0,0.0,Raw contextual vector
q_0043,1.0,1.0,1.0,1.0,0.7871546029909718,Raw contextual vector
q_0044,0.0,1.0,1.0,0.25,0.3735215145891047,Raw contextual vector
q_0045,1.0,1.0,1.0,1.0,0.8178747578506881,Raw contextual vector
q_0046,1.0,1.0,1.0,1.0,0.929544338806268,Raw contextual vector
q_0047,1.0,1.0,1.0,1.0,0.908937378925344,Raw contextual vector
q_0048,1.0,1.0,1.0,1.0,0.8846711923905052,Raw contextual vector
q_0049,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0050,0.0,1.0,1.0,0.5,0.4249588983483942,Raw contextual vector
q_0051,1.0,1.0,1.0,1.0,0.7978637366933587,Raw contextual vector
q_0052,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0053,0.0,1.0,1.0,0.5,0.4249588983483942,Raw contextual vector
q_0054,1.0,1.0,1.0,1.0,0.7871546029909718,Raw contextual vector
q_0055,0.0,1.0,1.0,0.3333333333333333,0.432992518862129,Raw contextual vector
q_0056,0.0,1.0,1.0,0.25,0.290079576414554,Raw contextual vector
q_0057,1.0,1.0,1.0,1.0,0.7871546029909718,Raw contextual vector
q_0058,0.0,1.0,1.0,0.3333333333333333,0.4236677831653912,Raw contextual vector
q_0059,1.0,1.0,1.0,1.0,1.0,Raw contextual vector
q_0060,1.0,1.0,1.0,1.0,0.8556691603792903,Raw contextual vector
q_0061,0.0,0.0,0.0,0.0,0.0,Raw contextual vector
q_0062,0.0,0.0,1.0,0.1428571428571428,0.2245146394099928,Raw contextual vector
q_0063,0.0,0.0,1.0,0.1428571428571428,0.2245146394099928,Raw contextual vector
q_0064,0.0,1.0,1.0,0.5,0.4249588983483942,Raw contextual vector
q_0065,1.0,1.0,1.0,1.0,1.0,Raw contextual vector
q_0066,0.0,0.0,1.0,0.1,0.2275387085989112,Raw contextual vector
q_0067,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0068,1.0,1.0,1.0,1.0,1.0,Raw contextual vector
q_0069,1.0,1.0,1.0,1.0,0.8556691603792903,Raw contextual vector
q_0070,0.0,1.0,1.0,0.3333333333333333,0.3367719591149892,Raw contextual vector
q_0071,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0072,1.0,1.0,1.0,1.0,0.8178747578506881,Raw contextual vector
q_0073,0.0,1.0,1.0,0.3333333333333333,0.5,Raw contextual vector
q_0074,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0075,1.0,1.0,1.0,1.0,1.0,Raw contextual vector
q_0076,0.0,0.0,1.0,0.125,0.2483196298438661,Raw contextual vector
q_0077,0.0,0.0,1.0,0.1666666666666666,0.2399211845064163,Raw contextual vector
q_0078,0.0,1.0,1.0,0.5,0.4966392596877323,Raw contextual vector
q_0079,0.0,1.0,1.0,0.3333333333333333,0.4236677831653912,Raw contextual vector
q_0080,0.0,1.0,1.0,0.5,0.521179458095534,Raw contextual vector
q_0081,1.0,1.0,1.0,1.0,0.7871546029909718,Raw contextual vector
q_0082,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0083,1.0,1.0,1.0,1.0,0.7871546029909718,Raw contextual vector
q_0084,1.0,1.0,1.0,1.0,0.9584925251677544,Raw contextual vector
q_0085,0.0,0.0,0.0,0.0,0.0,Raw contextual vector
q_0086,1.0,1.0,1.0,1.0,0.7871546029909718,Raw contextual vector
q_0087,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0088,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0089,0.0,0.0,0.0,0.0,0.1243198184633803,Raw contextual vector
q_0090,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0091,1.0,1.0,1.0,1.0,0.7871546029909718,Raw contextual vector
q_0092,0.0,1.0,1.0,0.25,0.290079576414554,Raw contextual vector
q_0093,0.0,0.0,1.0,0.1666666666666666,0.3361417442535561,Raw contextual vector
q_0094,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0095,1.0,1.0,1.0,1.0,0.7978637366933587,Raw contextual vector
q_0096,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0097,1.0,1.0,1.0,1.0,0.7646065393046344,Raw contextual vector
q_0098,1.0,1.0,1.0,1.0,0.7871546029909718,Raw contextual vector
q_0099,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0100,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0101,0.0,0.0,0.0,0.0,0.0,Raw contextual vector
q_0102,1.0,1.0,1.0,1.0,0.8556691603792903,Raw contextual vector
q_0103,1.0,1.0,1.0,1.0,0.9799889788426704,Raw contextual vector
q_0104,0.0,1.0,1.0,0.5,0.508400836522945,Raw contextual vector
q_0105,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0106,0.0,0.0,0.0,0.0,0.0,Raw contextual vector
q_0107,1.0,1.0,1.0,1.0,0.8178747578506881,Raw contextual vector
q_0108,1.0,1.0,1.0,1.0,0.9324441894571632,Raw contextual vector
q_0109,0.0,1.0,1.0,0.3333333333333333,0.3367719591149892,Raw contextual vector
q_0110,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0111,1.0,1.0,1.0,1.0,0.7871546029909718,Raw contextual vector
q_0112,1.0,1.0,1.0,1.0,0.7871546029909718,Raw contextual vector
q_0113,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0114,0.0,1.0,1.0,0.25,0.3390090350877799,Raw contextual vector
q_0115,0.0,1.0,1.0,0.5,0.5492787168117745,Raw contextual vector
q_0116,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0117,0.0,1.0,1.0,0.2,0.2605623555630197,Raw contextual vector
q_0118,1.0,1.0,1.0,1.0,0.7871546029909718,Raw contextual vector
q_0119,1.0,1.0,1.0,1.0,0.7852134991855584,Raw contextual vector
q_0120,0.0,1.0,1.0,0.2,0.3045129678946485,Raw contextual vector
q_0121,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0122,1.0,1.0,1.0,1.0,0.9176601606601068,Raw contextual vector
q_0123,1.0,1.0,1.0,1.0,0.8556691603792903,Raw contextual vector
q_0124,0.0,1.0,1.0,0.3333333333333333,0.3367719591149892,Raw contextual vector
q_0125,1.0,1.0,1.0,1.0,0.7871546029909718,Raw contextual vector
q_0126,0.0,1.0,1.0,0.5,0.5692897379691039,Raw contextual vector
q_0127,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0128,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0129,1.0,1.0,1.0,1.0,0.8178747578506881,Raw contextual vector
q_0130,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0131,0.0,1.0,1.0,0.5,0.4966392596877323,Raw contextual vector
q_0132,1.0,1.0,1.0,1.0,0.7604397422803805,Raw contextual vector
q_0133,0.0,0.0,0.0,0.0,0.0,Raw contextual vector
q_0134,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0135,1.0,1.0,1.0,1.0,0.7871546029909718,Raw contextual vector
q_0136,0.0,1.0,1.0,0.3333333333333333,0.3367719591149892,Raw contextual vector
q_0137,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0138,1.0,1.0,1.0,1.0,0.8996052605611106,Raw contextual vector
q_0139,1.0,1.0,1.0,1.0,0.7871546029909718,Raw contextual vector
q_0140,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0141,1.0,1.0,1.0,1.0,0.8556691603792903,Raw contextual vector
q_0142,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0143,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0144,1.0,1.0,1.0,1.0,0.8178747578506881,Raw contextual vector
q_0145,1.0,1.0,1.0,1.0,1.0,Raw contextual vector
q_0146,1.0,1.0,1.0,1.0,0.7871546029909718,Raw contextual vector
q_0147,0.0,0.0,0.0,0.0,0.0,Raw contextual vector
q_0148,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0149,1.0,1.0,1.0,1.0,1.0,Raw contextual vector
q_0150,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0151,0.0,0.0,1.0,0.1666666666666666,0.5285828637478357,Raw contextual vector
q_0152,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0153,0.0,1.0,1.0,0.3333333333333333,0.3367719591149892,Raw contextual vector
q_0154,1.0,1.0,1.0,1.0,0.7871546029909718,Raw contextual vector
q_0155,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0156,1.0,1.0,1.0,1.0,0.7604397422803805,Raw contextual vector
q_0157,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0158,0.0,1.0,1.0,0.5,0.6090899172578711,Raw contextual vector
q_0159,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0160,0.0,1.0,1.0,0.5,0.4966392596877323,Raw contextual vector
q_0161,0.0,1.0,1.0,0.3333333333333333,0.3367719591149892,Raw contextual vector
q_0162,1.0,1.0,1.0,1.0,0.8556691603792903,Raw contextual vector
q_0163,0.0,1.0,1.0,0.25,0.3390090350877799,Raw contextual vector
q_0164,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0165,1.0,1.0,1.0,1.0,0.8178747578506881,Raw contextual vector
q_0166,1.0,1.0,1.0,1.0,0.7763672830184426,Raw contextual vector
q_0167,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0168,1.0,1.0,1.0,1.0,0.7871546029909718,Raw contextual vector
q_0169,0.0,1.0,1.0,0.5,0.7136205775898136,Raw contextual vector
q_0170,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0171,1.0,1.0,1.0,1.0,0.7871546029909718,Raw contextual vector
q_0172,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0173,0.0,0.0,0.0,0.0,0.0,Raw contextual vector
q_0174,0.0,0.0,0.0,0.0,0.0,Raw contextual vector
q_0175,0.0,1.0,1.0,0.3333333333333333,0.3935773014954859,Raw contextual vector
q_0176,1.0,1.0,1.0,1.0,0.7697644779771182,Raw contextual vector
q_0177,1.0,1.0,1.0,1.0,0.7871546029909718,Raw contextual vector
q_0178,0.0,1.0,1.0,0.2,0.3045129678946485,Raw contextual vector
q_0179,0.0,1.0,1.0,0.5,0.6653152460429406,Raw contextual vector
q_0180,1.0,1.0,1.0,1.0,0.8556691603792903,Raw contextual vector
q_0181,0.0,0.0,1.0,0.1,0.1946978557406183,Raw contextual vector
q_0182,0.0,1.0,1.0,0.5,0.4966392596877323,Raw contextual vector
q_0183,1.0,1.0,1.0,1.0,1.0,Raw contextual vector
q_0184,1.0,1.0,1.0,1.0,0.7871546029909718,Raw contextual vector
q_0185,1.0,1.0,1.0,1.0,0.7646065393046344,Raw contextual vector
q_0186,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0187,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0188,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0189,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0190,1.0,1.0,1.0,1.0,0.7871546029909718,Raw contextual vector
q_0191,1.0,1.0,1.0,1.0,0.7871546029909718,Raw contextual vector
q_0192,1.0,1.0,1.0,1.0,0.7871546029909718,Raw contextual vector
q_0193,0.0,1.0,1.0,0.5,0.7136205775898136,Raw contextual vector
q_0194,0.0,1.0,1.0,0.5,0.4966392596877323,Raw contextual vector
q_0195,1.0,1.0,1.0,1.0,0.7871546029909718,Raw contextual vector
q_0196,0.0,0.0,0.0,0.0,0.1305055576691351,Raw contextual vector
q_0197,0.0,0.0,0.0,0.0,0.0,Raw contextual vector
q_0198,1.0,1.0,1.0,1.0,0.7978637366933587,Raw contextual vector
q_0199,0.0,1.0,1.0,0.2,0.3045129678946485,Raw contextual vector
q_0200,0.0,1.0,1.0,0.5,0.4966392596877323,Raw contextual vector
q_0201,1.0,1.0,1.0,1.0,0.8556691603792903,Raw contextual vector
q_0202,0.0,0.0,0.0,0.0,0.0,Raw contextual vector
q_0203,1.0,1.0,1.0,1.0,0.7871546029909718,Raw contextual vector
q_0204,0.0,0.0,1.0,0.1111111111111111,0.2027569227842713,Raw contextual vector
q_0205,0.0,1.0,1.0,0.5,0.4249588983483942,Raw contextual vector
q_0206,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0207,0.0,1.0,1.0,0.5,0.4966392596877323,Raw contextual vector
q_0208,0.0,1.0,1.0,0.2,0.2605623555630197,Raw contextual vector
q_0209,0.0,0.0,0.0,0.0,0.1443308396207096,Raw contextual vector
q_0210,0.0,0.0,1.0,0.1666666666666666,0.280390126950546,Raw contextual vector
q_0211,0.0,0.0,0.0,0.0,0.0,Raw contextual vector
q_0212,0.0,1.0,1.0,0.5,0.4249588983483942,Raw contextual vector
q_0213,0.0,0.0,1.0,0.1666666666666666,0.2399211845064163,Raw contextual vector
q_0214,0.0,1.0,1.0,0.5,0.4966392596877323,Raw contextual vector
q_0215,0.0,0.0,1.0,0.1428571428571428,0.2623848676636572,Raw contextual vector
q_0216,0.0,0.0,0.0,0.0,0.0,Raw contextual vector
q_0217,0.0,0.0,0.0,0.0,0.0,Raw contextual vector
q_0218,0.0,1.0,1.0,0.25,0.290079576414554,Raw contextual vector
q_0219,1.0,1.0,1.0,1.0,0.7871546029909718,Raw contextual vector
q_0220,0.0,1.0,1.0,0.2,0.549224034804439,Raw contextual vector
q_0221,1.0,1.0,1.0,1.0,0.7978637366933587,Raw contextual vector
q_0222,0.0,0.0,0.0,0.0,0.0,Raw contextual vector
q_0223,1.0,1.0,1.0,1.0,0.7763672830184426,Raw contextual vector
q_0224,1.0,1.0,1.0,1.0,0.908937378925344,Raw contextual vector
q_0225,1.0,1.0,1.0,1.0,0.7871546029909718,Raw contextual vector
q_0226,0.0,1.0,1.0,0.5,0.4966392596877323,Raw contextual vector
q_0227,1.0,1.0,1.0,1.0,0.9095333176489386,Raw contextual vector
q_0228,1.0,1.0,1.0,1.0,0.7978637366933587,Raw contextual vector
q_0229,0.0,1.0,1.0,0.3333333333333333,0.3367719591149892,Raw contextual vector
q_0230,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0231,1.0,1.0,1.0,1.0,0.7871546029909718,Raw contextual vector
q_0232,0.0,1.0,1.0,0.5,0.4249588983483942,Raw contextual vector
q_0233,1.0,1.0,1.0,1.0,0.9425649844296922,Raw contextual vector
q_0234,1.0,1.0,1.0,1.0,0.7871546029909718,Raw contextual vector
q_0235,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0236,0.0,1.0,1.0,0.2,0.3045129678946485,Raw contextual vector
q_0237,0.0,1.0,1.0,0.5,0.4966392596877323,Raw contextual vector
q_0238,1.0,1.0,1.0,1.0,1.0,Raw contextual vector
q_0239,1.0,1.0,1.0,1.0,0.8556691603792903,Raw contextual vector
q_0240,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0241,0.0,0.0,0.0,0.0,0.0,Raw contextual vector
q_0242,0.0,1.0,1.0,0.2,0.2605623555630197,Raw contextual vector
q_0243,1.0,1.0,1.0,1.0,0.7871546029909718,Raw contextual vector
q_0244,1.0,1.0,1.0,1.0,0.7871546029909718,Raw contextual vector
q_0245,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0246,0.0,0.0,1.0,0.125,0.2483196298438661,Raw contextual vector
q_0247,0.0,1.0,1.0,0.3333333333333333,0.3935773014954859,Raw contextual vector
q_0248,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0249,0.0,1.0,1.0,0.3333333333333333,0.5188972012643011,Raw contextual vector
q_0250,1.0,1.0,1.0,1.0,0.6735439182299785,Raw contextual vector
q_0251,1.0,1.0,1.0,1.0,0.7871546029909718,Raw contextual vector
q_0252,1.0,1.0,1.0,1.0,0.7871546029909718,Raw contextual vector
q_0253,1.0,1.0,1.0,1.0,0.7871546029909718,Raw contextual vector
q_0254,1.0,1.0,1.0,1.0,0.7763672830184426,Raw contextual vector
q_0255,0.0,0.0,0.0,0.0,0.0,Raw contextual vector
